incident_id,datetime,road_code,road_name,direction,severity,incident_type,weather_related,clearance_minutes,speed_at_accident,volume_at_accident,density_at_accident,time_diff_minutes,hour,day_of_week,is_weekend,is_peak_hour,has_accident
ACC_2021_03052,2021-11-24 18:33:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,37,85.0,221,2.6,27.0,18,2,0,1,1
ACC_2021_03550,2021-11-25 08:05:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,23,83.0,51,0.6144578313253012,5.0,8,3,0,1,1
ACC_2021_04177,2021-11-25 08:40:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,39,92.0,319,3.467391304347826,20.0,8,3,0,1,1
ACC_2021_03109,2021-11-25 09:58:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,53,90.0,37,0.4111111111111111,2.0,9,3,0,1,1
ACC_2021_05032,2021-11-25 14:17:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,25,93.0,218,2.3440860215053765,17.0,14,3,0,0,1
ACC_2021_05079,2021-11-26 09:46:00,0021,Ljubljana Ring,Direction B,Minor,Multi-vehicle accident,No,37,126.0,301,2.388888888888889,14.0,9,4,0,1,1
ACC_2021_02730,2021-11-26 16:22:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,30,138.0,353,2.5579710144927534,22.0,16,4,0,1,1
ACC_2021_05143,2021-11-26 18:33:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,59,79.0,142,1.7974683544303798,27.0,18,4,0,1,1
ACC_2021_04307,2021-11-26 18:42:00,0021,Ljubljana Ring,Direction B,Minor,Multi-vehicle accident,No,44,79.0,253,3.2025316455696204,18.0,18,4,0,1,1
ACC_2021_03267,2021-11-27 09:28:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,35,100.0,199,1.99,28.0,9,5,1,1,1
ACC_2021_04880,2021-11-28 14:04:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,33,105.0,223,2.123809523809524,4.0,14,6,1,0,1
ACC_2021_05026,2021-11-28 15:14:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,Yes,22,112.0,213,1.9017857142857142,14.0,15,6,1,0,1
ACC_2021_02696,2021-11-28 16:41:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,26,105.0,217,2.066666666666667,19.0,16,6,1,1,1
ACC_2021_03143,2021-11-29 06:35:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,21,105.0,200,1.9047619047619047,25.0,6,0,0,0,1
ACC_2021_03679,2021-11-30 17:11:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,32,114.0,256,2.245614035087719,11.0,17,1,0,1,1
ACC_2021_03221,2021-12-01 09:12:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,32,118.0,126,1.0677966101694916,12.0,9,2,0,1,1
ACC_2021_02877,2021-12-03 14:30:00,0021,Ljubljana Ring,Both,Minor,Side collision,Yes,47,133.0,326,2.4511278195488724,30.0,14,4,0,0,1
ACC_2021_03843,2021-12-12 18:47:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,49,78.0,77,0.9871794871794872,13.0,18,6,1,1,1
ACC_2021_04076,2021-12-13 00:12:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,49,105.0,109,1.0380952380952382,12.0,0,0,0,0,1
ACC_2021_05093,2021-12-13 07:05:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,50,89.0,376,4.224719101123595,5.0,7,0,0,1,1
ACC_2021_02984,2021-12-15 18:15:00,0015a,Maribor HC,Both,Minor,Side collision,Yes,58,80.0,617,7.7125,15.0,18,2,0,1,1
ACC_2021_04254,2021-12-16 16:42:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,Yes,44,104.0,225,2.1634615384615383,18.0,16,3,0,1,1
ACC_2021_02691,2021-12-17 18:47:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,Yes,52,127.0,296,2.3307086614173227,13.0,18,4,0,1,1
ACC_2021_02592,2021-12-17 20:44:00,0015a,Maribor HC,Direction A,Major,Rear-end collision,No,102,93.0,121,1.3010752688172043,16.0,20,4,0,0,1
ACC_2021_04432,2021-12-18 08:48:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,42,130.0,132,1.0153846153846153,12.0,8,5,1,1,1
ACC_2021_04818,2021-12-18 08:56:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,56,107.0,187,1.7476635514018692,4.0,8,5,1,1,1
ACC_2021_03896,2021-12-18 09:19:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,41,107.0,187,1.7476635514018692,19.0,9,5,1,1,1
ACC_2021_03278,2021-12-18 16:25:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,25,86.0,243,2.8255813953488373,25.0,16,5,1,1,1
ACC_2021_04633,2021-12-19 16:09:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,51,115.0,180,1.565217391304348,9.0,16,6,1,1,1
ACC_2021_03665,2021-12-20 05:57:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,28,115.0,102,0.8869565217391304,3.0,5,0,0,0,1
ACC_2021_02553,2021-12-20 16:22:00,0015a,Maribor HC,Both,Major,Rear-end collision,No,108,93.0,356,3.827956989247312,22.0,16,0,0,1,1
ACC_2021_02701,2021-12-20 18:28:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,26,112.0,360,3.2142857142857144,28.0,18,0,0,1,1
ACC_2021_05013,2021-12-21 10:47:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,46,122.0,372,3.0491803278688523,13.0,10,1,0,0,1
ACC_2021_04806,2021-12-21 15:57:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,40,102.0,149,1.4607843137254901,3.0,15,1,0,0,1
ACC_2021_03430,2021-12-22 07:58:00,0021,Ljubljana Ring,Direction A,Minor,Multi-vehicle accident,Yes,22,105.0,145,1.380952380952381,2.0,7,2,0,1,1
ACC_2021_04249,2021-12-25 18:31:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,53,81.0,249,3.074074074074074,29.0,18,5,1,1,1
ACC_2021_04048,2021-12-26 09:55:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,42,130.0,329,2.5307692307692307,5.0,9,6,1,1,1
ACC_2021_04392,2021-12-26 21:46:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,50,115.0,86,0.7478260869565218,14.0,21,6,1,0,1
ACC_2021_03936,2021-12-27 03:01:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,51,84.0,358,4.261904761904762,1.0,3,0,0,0,1
ACC_2021_02897,2021-12-27 07:23:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,50,104.0,90,0.8653846153846154,23.0,7,0,0,1,1
ACC_2021_04718,2021-12-28 09:30:00,0016a,Maliska HC,Direction A,Minor,Side collision,No,40,89.0,97,1.0898876404494382,30.0,9,1,0,1,1
ACC_2021_03602,2021-12-28 14:17:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,58,103.0,180,1.7475728155339805,17.0,14,1,0,0,1
ACC_2021_04628,2021-12-30 14:35:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,29,81.0,144,1.7777777777777777,25.0,14,3,0,0,1
ACC_2021_03691,2021-12-31 08:56:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,57,114.0,224,1.9649122807017543,4.0,8,4,0,1,1
ACC_2022_06259,2022-01-01 08:26:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,45,124.0,215,1.7338709677419355,26.0,8,5,1,1,1
ACC_2022_07523,2022-01-02 07:26:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,21,105.0,151,1.438095238095238,26.0,7,6,1,1,1
ACC_2022_06822,2022-01-02 14:56:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,57,105.0,73,0.6952380952380952,4.0,14,6,1,0,1
ACC_2022_06133,2022-01-03 14:09:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,37,108.0,55,0.5092592592592593,9.0,14,0,0,0,1
ACC_2022_07287,2022-01-03 17:45:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,44,87.0,403,4.632183908045977,15.0,17,0,0,1,1
ACC_2022_05366,2022-01-03 19:26:00,0015b,Maribor HC,Direction B,Major,Single vehicle accident,No,61,120.0,170,1.4166666666666667,26.0,19,0,0,0,1
ACC_2022_06601,2022-01-04 17:12:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,33,91.0,231,2.5384615384615383,12.0,17,1,0,1,1
ACC_2022_07501,2022-01-05 08:18:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,35,122.0,553,4.532786885245901,18.0,8,2,0,1,1
ACC_2022_06420,2022-01-06 08:01:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,55,120.0,409,3.408333333333333,1.0,8,3,0,1,1
ACC_2022_08351,2022-01-07 15:21:00,0015a,Maribor HC,Both,Minor,Side collision,Yes,55,118.0,251,2.1271186440677967,21.0,15,4,0,0,1
ACC_2022_06354,2022-01-08 02:30:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,24,81.0,109,1.345679012345679,30.0,2,5,1,0,1
ACC_2022_07527,2022-01-08 14:51:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,Yes,23,112.0,278,2.482142857142857,9.0,14,5,1,0,1
ACC_2022_06790,2022-01-08 17:23:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,31,115.0,169,1.4695652173913043,23.0,17,5,1,1,1
ACC_2022_06472,2022-01-09 18:59:00,0015a,Maribor HC,Direction B,Minor,Multi-vehicle accident,No,31,108.0,145,1.3425925925925926,1.0,18,6,1,1,1
ACC_2022_08341,2022-01-10 07:46:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,59,100.0,195,1.95,14.0,7,0,0,1,1
ACC_2022_06782,2022-01-11 08:35:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,34,96.0,103,1.0729166666666667,25.0,8,1,0,1,1
ACC_2022_05307,2022-01-11 15:37:00,0021,Ljubljana Ring,Direction B,Fatal,Rear-end collision,No,126,85.0,204,2.4,23.0,15,1,0,0,1
ACC_2022_05960,2022-01-11 16:24:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,37,113.0,197,1.7433628318584071,24.0,16,1,0,1,1
ACC_2022_08080,2022-01-12 07:58:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,30,87.0,365,4.195402298850575,2.0,7,2,0,1,1
ACC_2022_07176,2022-01-12 23:06:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,Yes,37,119.0,239,2.008403361344538,6.0,23,2,0,0,1
ACC_2022_07022,2022-01-15 17:56:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,57,85.0,357,4.2,4.0,17,5,1,1,1
ACC_2022_07021,2022-01-16 05:16:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,24,103.0,238,2.3106796116504853,16.0,5,6,1,0,1
ACC_2022_07416,2022-01-16 17:12:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,46,125.0,271,2.168,12.0,17,6,1,1,1
ACC_2022_06706,2022-01-17 14:31:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,41,85.0,269,3.164705882352941,29.0,14,0,0,0,1
ACC_2022_07791,2022-01-17 17:05:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,Yes,47,81.0,52,0.6419753086419753,5.0,17,0,0,1,1
ACC_2022_06515,2022-01-18 15:14:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,26,98.0,51,0.5204081632653061,14.0,15,1,0,0,1
ACC_2022_06387,2022-01-18 15:24:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,35,98.0,243,2.479591836734694,24.0,15,1,0,0,1
ACC_2022_05522,2022-01-18 17:04:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,59,111.0,476,4.288288288288288,4.0,17,1,0,1,1
ACC_2022_05779,2022-01-19 18:14:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,20,125.0,235,1.88,14.0,18,2,0,1,1
ACC_2022_06730,2022-01-20 08:46:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,Yes,46,79.0,124,1.5696202531645569,14.0,8,3,0,1,1
ACC_2022_08075,2022-01-20 17:34:00,0015a,Maribor HC,Direction B,Minor,Multi-vehicle accident,No,48,103.0,394,3.825242718446602,26.0,17,3,0,1,1
ACC_2022_06127,2022-01-21 16:25:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,30,114.0,33,0.2894736842105263,25.0,16,4,0,1,1
ACC_2022_07097,2022-01-22 04:46:00,0015a,Maribor HC,Direction B,Minor,Multi-vehicle accident,No,44,99.0,286,2.888888888888889,14.0,4,5,1,0,1
ACC_2022_05596,2022-01-22 08:31:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,29,123.0,59,0.4796747967479675,29.0,8,5,1,1,1
ACC_2022_07771,2022-01-22 17:23:00,0021,Ljubljana Ring,Direction B,Minor,Multi-vehicle accident,No,55,127.0,346,2.7244094488188977,23.0,17,5,1,1,1
ACC_2022_05507,2022-01-22 17:58:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,41,112.0,304,2.7142857142857144,2.0,17,5,1,1,1
ACC_2022_07363,2022-01-23 05:31:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,30,129.0,308,2.387596899224806,29.0,5,6,1,0,1
ACC_2022_06701,2022-01-23 15:02:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,57,94.0,232,2.4680851063829787,2.0,15,6,1,0,1
ACC_2022_06694,2022-01-23 16:35:00,0015a,Maribor HC,Direction A,Minor,Side collision,Yes,52,124.0,109,0.8790322580645161,25.0,16,6,1,1,1
ACC_2022_06231,2022-01-23 20:37:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,52,118.0,253,2.1440677966101696,23.0,20,6,1,0,1
ACC_2022_07577,2022-01-24 18:16:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,29,128.0,517,4.0390625,16.0,18,0,0,1,1
ACC_2022_05743,2022-01-25 07:25:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,48,93.0,90,0.967741935483871,25.0,7,1,0,1,1
ACC_2022_06448,2022-01-27 07:53:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,55,114.0,251,2.2017543859649122,7.0,7,3,0,1,1
ACC_2022_06815,2022-01-27 08:21:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,30,114.0,85,0.7456140350877193,21.0,8,3,0,1,1
ACC_2022_08105,2022-01-27 15:18:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,28,94.0,245,2.606382978723404,18.0,15,3,0,0,1
ACC_2022_07790,2022-01-30 09:33:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,38,96.0,89,0.9270833333333334,27.0,9,6,1,1,1
ACC_2022_07937,2022-01-31 09:39:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,57,106.0,283,2.669811320754717,21.0,9,0,0,1,1
ACC_2022_07384,2022-01-31 10:43:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,35,97.0,92,0.9484536082474226,17.0,10,0,0,0,1
ACC_2022_06477,2022-02-01 14:16:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,54,93.0,33,0.3548387096774194,16.0,14,1,0,0,1
ACC_2022_06746,2022-02-01 17:04:00,0015b,Maribor HC,Direction A,Minor,Rear-end collision,No,46,100.0,154,1.54,4.0,17,1,0,1,1
ACC_2022_05497,2022-02-01 18:41:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,39,92.0,192,2.0869565217391304,19.0,18,1,0,1,1
ACC_2022_07820,2022-02-02 02:19:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,32,84.0,132,1.5714285714285714,19.0,2,2,0,0,1
ACC_2022_07709,2022-02-02 07:46:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,51,111.0,142,1.2792792792792793,14.0,7,2,0,1,1
ACC_2022_05382,2022-02-02 09:44:00,0021,Ljubljana Ring,Direction A,Major,Side collision,No,75,72.0,106,1.4722222222222223,16.0,9,2,0,1,1
ACC_2022_07893,2022-02-02 15:16:00,0015a,Maribor HC,Direction B,Minor,Side collision,Yes,44,83.0,135,1.6265060240963856,16.0,15,2,0,0,1
ACC_2022_07938,2022-02-04 07:20:00,0021,Ljubljana Ring,Direction B,Minor,Multi-vehicle accident,Yes,41,129.0,259,2.007751937984496,20.0,7,4,0,1,1
ACC_2022_07322,2022-02-06 04:29:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,59,127.0,306,2.409448818897638,29.0,4,6,1,0,1
ACC_2022_07368,2022-02-06 07:13:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,21,112.0,57,0.5089285714285714,13.0,7,6,1,1,1
ACC_2022_06638,2022-02-06 17:27:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,23,111.0,453,4.081081081081081,27.0,17,6,1,1,1
ACC_2022_06486,2022-02-08 07:26:00,0021,Ljubljana Ring,Both,Minor,Multi-vehicle accident,No,55,97.0,448,4.618556701030927,26.0,7,1,0,1,1
ACC_2022_07490,2022-02-08 09:10:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,40,128.0,357,2.7890625,10.0,9,1,0,1,1
ACC_2022_05860,2022-02-09 09:19:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,60,129.0,265,2.054263565891473,19.0,9,2,0,1,1
ACC_2022_06282,2022-02-09 18:37:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,22,101.0,230,2.277227722772277,23.0,18,2,0,1,1
ACC_2022_07684,2022-02-09 19:42:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,33,96.0,33,0.34375,18.0,19,2,0,0,1
ACC_2022_06152,2022-02-11 07:09:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,37,106.0,106,1.0,9.0,7,4,0,1,1
ACC_2022_06568,2022-02-14 09:51:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,46,116.0,427,3.6810344827586206,9.0,9,0,0,1,1
ACC_2022_06395,2022-02-16 16:58:00,0015b,Maribor HC,Direction A,Minor,Single vehicle accident,No,27,116.0,214,1.8448275862068966,2.0,16,2,0,1,1
ACC_2022_07312,2022-02-17 08:38:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,57,117.0,147,1.2564102564102564,22.0,8,3,0,1,1
ACC_2022_06333,2022-02-17 15:19:00,0021,Ljubljana Ring,Both,Minor,Side collision,No,54,126.0,144,1.1428571428571428,19.0,15,3,0,0,1
ACC_2022_07841,2022-02-18 07:57:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,59,98.0,198,2.020408163265306,3.0,7,4,0,1,1
ACC_2022_08274,2022-02-18 18:54:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,30,122.0,285,2.3360655737704916,6.0,18,4,0,1,1
ACC_2022_05641,2022-02-19 09:32:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,57,112.0,184,1.6428571428571428,28.0,9,5,1,1,1
ACC_2022_05330,2022-02-19 14:36:00,0021,Ljubljana Ring,Direction A,Major,Single vehicle accident,Yes,95,127.0,32,0.25196850393700787,24.0,14,5,1,0,1
ACC_2022_05920,2022-02-19 17:03:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,54,127.0,554,4.362204724409449,3.0,17,5,1,1,1
ACC_2022_07721,2022-02-19 17:56:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,Yes,48,80.0,462,5.775,4.0,17,5,1,1,1
ACC_2022_07484,2022-02-19 18:52:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,Yes,32,111.0,173,1.5585585585585586,8.0,18,5,1,1,1
ACC_2022_07307,2022-02-20 08:56:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,28,113.0,211,1.8672566371681416,4.0,8,6,1,1,1
ACC_2022_06148,2022-02-22 16:36:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,46,126.0,219,1.7380952380952381,24.0,16,1,0,1,1
ACC_2022_08358,2022-02-22 16:48:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,56,126.0,219,1.7380952380952381,12.0,16,1,0,1,1
ACC_2022_05501,2022-02-23 15:40:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,47,112.0,213,1.9017857142857142,20.0,15,2,0,0,1
ACC_2022_07904,2022-02-24 17:18:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,44,120.0,192,1.6,18.0,17,3,0,1,1
ACC_2022_06303,2022-02-24 17:32:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,33,99.0,177,1.7878787878787878,28.0,17,3,0,1,1
ACC_2022_08029,2022-02-26 07:22:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,25,114.0,416,3.6491228070175437,22.0,7,5,1,1,1
ACC_2022_08189,2022-02-26 07:33:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,27,85.0,296,3.4823529411764707,27.0,7,5,1,1,1
ACC_2022_05915,2022-02-27 08:51:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,51,80.0,266,3.325,9.0,8,6,1,1,1
ACC_2022_06378,2022-02-27 14:11:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,20,124.0,204,1.6451612903225807,11.0,14,6,1,0,1
ACC_2022_07012,2022-02-27 19:08:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,54,120.0,89,0.7416666666666667,8.0,19,6,1,0,1
ACC_2022_08347,2022-03-01 03:43:00,0015a,Maribor HC,Both,Minor,Side collision,No,42,125.0,280,2.24,17.0,3,1,0,0,1
ACC_2022_08095,2022-03-02 08:29:00,0021,Ljubljana Ring,Both,Minor,Multi-vehicle accident,No,54,96.0,285,2.96875,29.0,8,2,0,1,1
ACC_2022_06580,2022-03-04 17:50:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,44,104.0,319,3.0673076923076925,10.0,17,4,0,1,1
ACC_2022_06600,2022-03-04 18:02:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,No,51,104.0,129,1.2403846153846154,2.0,18,4,0,1,1
ACC_2022_07855,2022-03-04 18:59:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,36,111.0,76,0.6846846846846847,1.0,18,4,0,1,1
ACC_2022_05994,2022-03-06 13:52:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,28,101.0,270,2.6732673267326734,8.0,13,6,1,0,1
ACC_2022_07160,2022-03-06 16:44:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,50,131.0,130,0.9923664122137404,16.0,16,6,1,1,1
ACC_2022_07876,2022-03-07 14:34:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,Yes,35,92.0,146,1.5869565217391304,26.0,14,0,0,0,1
ACC_2022_05642,2022-03-09 16:17:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,55,102.0,74,0.7254901960784313,17.0,16,2,0,1,1
ACC_2022_07193,2022-03-09 16:22:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,47,124.0,91,0.7338709677419355,22.0,16,2,0,1,1
ACC_2022_07191,2022-03-10 08:36:00,0021,Ljubljana Ring,Direction A,Minor,Rear-end collision,Yes,41,107.0,66,0.616822429906542,24.0,8,3,0,1,1
ACC_2022_06984,2022-03-12 08:43:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,43,83.0,79,0.9518072289156626,17.0,8,5,1,1,1
ACC_2022_05555,2022-03-12 15:19:00,0015a,Maribor HC,Both,Minor,Side collision,No,56,99.0,292,2.9494949494949494,19.0,15,5,1,0,1
ACC_2022_07676,2022-03-12 18:06:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,Yes,26,108.0,109,1.0092592592592593,6.0,18,5,1,1,1
ACC_2022_05887,2022-03-14 07:31:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,60,94.0,221,2.351063829787234,29.0,7,0,0,1,1
ACC_2022_05355,2022-03-14 09:29:00,0021,Ljubljana Ring,Direction A,Major,Side collision,No,116,79.0,133,1.6835443037974684,29.0,9,0,0,1,1
ACC_2022_05973,2022-03-14 16:16:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,23,105.0,105,1.0,16.0,16,0,0,1,1
ACC_2022_05517,2022-03-19 16:14:00,0015a,Maribor HC,Direction B,Minor,Side collision,Yes,30,127.0,209,1.6456692913385826,14.0,16,5,1,1,1
ACC_2022_07003,2022-03-21 07:35:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,22,128.0,349,2.7265625,25.0,7,0,0,1,1
ACC_2022_08381,2022-03-21 18:31:00,0021,Ljubljana Ring,Direction B,Minor,Side collision,No,38,75.0,153,2.04,29.0,18,0,0,1,1
ACC_2022_05504,2022-03-22 21:06:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,52,87.0,230,2.6436781609195403,6.0,21,1,0,0,1
ACC_2022_08229,2022-03-24 08:17:00,0021,Ljubljana Ring,Direction A,Minor,Single vehicle accident,No,50,91.0,79,0.8681318681318682,17.0,8,3,0,1,1
ACC_2022_06945,2022-03-24 17:53:00,0021,Ljubljana Ring,Direction A,Minor,Multi-vehicle accident,Yes,49,81.0,69,0.8518518518518519,7.0,17,3,0,1,1
ACC_2022_06018,2022-03-24 22:25:00,0021,Ljubljana Ring,Direction A,Minor,Multi-vehicle accident,No,46,124.0,77,0.6209677419354839,25.0,22,3,0,0,1
ACC_2022_05992,2022-03-25 08:45:00,0021,Ljubljana Ring,Direction B,Minor,Single vehicle accident,No,57,103.0,128,1.2427184466019416,15.0,8,4,0,1,1
ACC_2022_06890,2022-03-26 14:03:00,0021,Ljubljana Ring,Both,Minor,Single vehicle accident,No,40,102.0,162,1.588235294117647,3.0,14,5,1,0,1
ACC_2022_06446,2022-03-26 21:21:00,0021,Ljubljana Ring,Direction B,Minor,Rear-end collision,No,48,92.0,208,2.260869565217391,21.0,21,5,1,0,1
ACC_2022_06186,2022-03-27 14:36:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,44,123.0,197,1.6016260162601625,24.0,14,6,1,0,1
ACC_2022_07895,2022-03-28 07:45:00,0021,Ljubljana Ring,Both,Minor,Rear-end collision,No,48,125.0,510,4.08,15.0,7,0,0,1,1
ACC_2022_07062,2022-03-28 07:46:00,0021,Ljubljana Ring,Direction A,Minor,Side collision,No,43,125.0,178,1.424,14.0,7,0,0,1,1
ACC_2022_05461,2022-03-28 07:47:00,0015a,Maribor HC,Direction B,Major,Rear-end collision,No,102,96.0,280,2.9166666666666665,13.0,7,0,0,1,1
ACC_2022_07701,2022-03-29 07:25:00,0016a,Maliska HC,Direction A,Minor,Multi-vehicle accident,No,42,122.0,144,1.180327868852459,25.0,7,1,0,1,1
