incident_id,date,time,road_code,road_name,km_marker,direction,incident_type,severity,vehicles_involved,clearance_minutes,weather_related,note
ACC_2021_03589,2021-02-03,14:02,0071,Ljubljana-Kranj,46.6,Direction A,Side collision,Minor,2,53,No,Based on Slovenian Police statistics
ACC_2021_04863,2021-02-03,15:08,0071,Ljubljana-Kranj,25.3,Direction B,Single vehicle accident,Minor,1,52,Yes,Based on Slovenian Police statistics
ACC_2021_05022,2021-02-03,15:29,0051,Ljubljana-Celje,23.1,Direction B,Rear-end collision,Minor,2,30,Yes,Based on Slovenian Police statistics
ACC_2021_04724,2021-02-03,17:12,0051,Ljubljana-Celje,42.7,Direction A,Multi-vehicle accident,Minor,3,47,No,Based on Slovenian Police statistics
ACC_2021_03864,2021-02-03,17:32,0031,Koper-Ljubljana,44.3,Both,Rear-end collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2021_05232,2021-02-03,17:41,0051,Ljubljana-Celje,32.7,Direction B,Single vehicle accident,Minor,1,54,No,Based on Slovenian Police statistics
ACC_2021_04314,2021-02-04,07:16,0161,Koper Port,25.5,Direction B,Side collision,Minor,2,23,No,Based on Slovenian Police statistics
ACC_2021_02566,2021-02-04,07:41,0031,Koper-Ljubljana,7.3,Direction B,Multi-vehicle accident,Major,3,104,No,Based on Slovenian Police statistics
ACC_2021_03903,2021-02-04,07:57,0061,Maribor-Ptuj,36.6,Both,Rear-end collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2021_03891,2021-02-04,09:54,0171,Bled-Austria Border,13.9,Direction B,Rear-end collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2021_02791,2021-02-04,15:52,0091,Novo Mesto-Ljubljana,24.8,Both,Rear-end collision,Minor,2,30,No,Based on Slovenian Police statistics
ACC_2021_02517,2021-02-04,15:56,0071,Ljubljana-Kranj,37.3,Both,Multi-vehicle accident,Fatal,3,186,No,Based on Slovenian Police statistics
ACC_2021_02883,2021-02-04,15:59,0031,Koper-Ljubljana,40.7,Direction A,Rear-end collision,Minor,2,55,No,Based on Slovenian Police statistics
ACC_2021_04731,2021-02-04,17:09,0071,Ljubljana-Kranj,45.7,Direction B,Side collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2021_02680,2021-02-04,17:47,0021,Ljubljana Ring,0.2,Direction A,Single vehicle accident,Minor,1,53,No,Based on Slovenian Police statistics
ACC_2021_03323,2021-02-05,08:54,0171,Bled-Austria Border,0.5,Direction B,Multi-vehicle accident,Minor,3,55,No,Based on Slovenian Police statistics
ACC_2021_02899,2021-02-05,09:26,0051,Ljubljana-Celje,17.4,Direction B,Single vehicle accident,Minor,1,52,Yes,Based on Slovenian Police statistics
ACC_2021_02529,2021-02-05,09:36,0071,Ljubljana-Kranj,23.7,Direction A,Multi-vehicle accident,Major,3,103,No,Based on Slovenian Police statistics
ACC_2021_03336,2021-02-05,14:25,0171,Bled-Austria Border,0.2,Direction B,Side collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2021_03075,2021-02-05,14:52,0041,Celje-Maribor,30.0,Direction A,Rear-end collision,Minor,2,43,No,Based on Slovenian Police statistics
ACC_2021_04805,2021-02-05,17:24,0015a,Maribor HC,17.5,Direction B,Rear-end collision,Minor,2,32,No,Based on Slovenian Police statistics
ACC_2021_04427,2021-02-05,17:36,0031,Koper-Ljubljana,45.6,Direction A,Rear-end collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2021_04060,2021-02-06,07:18,0015b,Maribor HC,27.9,Both,Rear-end collision,Minor,2,54,No,Based on Slovenian Police statistics
ACC_2021_02788,2021-02-06,08:02,0031,Koper-Ljubljana,32.9,Direction A,Multi-vehicle accident,Minor,3,51,No,Based on Slovenian Police statistics
ACC_2021_04696,2021-02-06,08:04,0161,Koper Port,33.1,Both,Side collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2021_04658,2021-02-06,09:05,0021,Ljubljana Ring,3.7,Both,Single vehicle accident,Minor,1,26,Yes,Based on Slovenian Police statistics
ACC_2021_03356,2021-02-06,14:12,0071,Ljubljana-Kranj,47.4,Direction A,Rear-end collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2021_03337,2021-02-06,14:41,0061,Maribor-Ptuj,40.8,Direction A,Rear-end collision,Minor,2,56,No,Based on Slovenian Police statistics
ACC_2021_02647,2021-02-06,18:17,0121,Kranj-Bled,26.1,Direction A,Rear-end collision,Major,2,91,No,Based on Slovenian Police statistics
ACC_2021_03443,2021-02-07,05:36,0031,Koper-Ljubljana,42.5,Direction A,Multi-vehicle accident,Minor,3,59,Yes,Based on Slovenian Police statistics
ACC_2021_03245,2021-02-07,07:07,0091,Novo Mesto-Ljubljana,11.9,Direction A,Side collision,Minor,2,29,No,Based on Slovenian Police statistics
ACC_2021_02606,2021-02-07,09:01,0021,Ljubljana Ring,0.3,Direction B,Single vehicle accident,Major,1,91,No,Based on Slovenian Police statistics
ACC_2021_03730,2021-02-07,14:49,0041,Celje-Maribor,21.6,Direction A,Side collision,Minor,2,55,Yes,Based on Slovenian Police statistics
ACC_2021_03859,2021-02-07,14:56,0051,Ljubljana-Celje,15.0,Both,Side collision,Minor,2,51,Yes,Based on Slovenian Police statistics
ACC_2021_03285,2021-02-07,15:09,0051,Ljubljana-Celje,25.0,Direction B,Single vehicle accident,Minor,1,58,No,Based on Slovenian Police statistics
ACC_2021_03431,2021-02-07,15:16,0021,Ljubljana Ring,40.0,Direction B,Multi-vehicle accident,Minor,3,43,No,Based on Slovenian Police statistics
ACC_2021_02778,2021-02-07,17:05,0071,Ljubljana-Kranj,32.7,Both,Single vehicle accident,Minor,1,20,No,Based on Slovenian Police statistics
ACC_2021_02962,2021-02-07,18:03,0051,Ljubljana-Celje,45.7,Direction A,Rear-end collision,Minor,2,22,No,Based on Slovenian Police statistics
ACC_2021_02841,2021-02-07,19:03,0051,Ljubljana-Celje,19.5,Direction A,Single vehicle accident,Minor,1,35,Yes,Based on Slovenian Police statistics
ACC_2021_04514,2021-02-07,19:05,0041,Celje-Maribor,16.6,Direction B,Multi-vehicle accident,Minor,3,56,No,Based on Slovenian Police statistics
ACC_2021_02790,2021-02-08,02:58,0015b,Maribor HC,9.3,Both,Side collision,Minor,2,41,Yes,Based on Slovenian Police statistics
ACC_2021_03845,2021-02-08,05:05,0071,Ljubljana-Kranj,29.9,Both,Side collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2021_04844,2021-02-08,07:36,0071,Ljubljana-Kranj,5.3,Both,Multi-vehicle accident,Minor,3,25,Yes,Based on Slovenian Police statistics
ACC_2021_04961,2021-02-08,07:51,0021,Ljubljana Ring,38.6,Direction A,Rear-end collision,Minor,2,52,No,Based on Slovenian Police statistics
ACC_2021_04141,2021-02-08,09:43,0051,Ljubljana-Celje,8.0,Direction B,Side collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2021_03184,2021-02-08,14:12,0031,Koper-Ljubljana,5.6,Direction A,Single vehicle accident,Minor,1,37,No,Based on Slovenian Police statistics
ACC_2021_02973,2021-02-08,14:13,0171,Bled-Austria Border,17.9,Direction A,Rear-end collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2021_05039,2021-02-08,14:28,0091,Novo Mesto-Ljubljana,28.4,Both,Side collision,Minor,2,34,No,Based on Slovenian Police statistics
ACC_2021_03090,2021-02-08,17:24,0031,Koper-Ljubljana,23.0,Direction B,Rear-end collision,Minor,2,53,No,Based on Slovenian Police statistics
ACC_2021_05021,2021-02-08,18:45,0041,Celje-Maribor,20.7,Direction A,Single vehicle accident,Minor,1,47,No,Based on Slovenian Police statistics
ACC_2021_04484,2021-02-09,07:28,0021,Ljubljana Ring,10.2,Direction A,Rear-end collision,Minor,2,23,No,Based on Slovenian Police statistics
ACC_2021_04148,2021-02-09,15:49,0051,Ljubljana-Celje,39.8,Direction B,Single vehicle accident,Minor,1,41,Yes,Based on Slovenian Police statistics
ACC_2021_03901,2021-02-09,16:06,0051,Ljubljana-Celje,38.1,Both,Side collision,Minor,2,41,Yes,Based on Slovenian Police statistics
ACC_2021_04843,2021-02-09,17:26,0051,Ljubljana-Celje,40.0,Both,Rear-end collision,Minor,2,44,No,Based on Slovenian Police statistics
ACC_2021_02528,2021-02-09,17:43,0121,Kranj-Bled,41.9,Direction A,Rear-end collision,Major,2,61,No,Based on Slovenian Police statistics
ACC_2021_02584,2021-02-09,19:04,0051,Ljubljana-Celje,24.2,Direction A,Side collision,Major,2,100,Yes,Based on Slovenian Police statistics
ACC_2021_03954,2021-02-09,19:57,0071,Ljubljana-Kranj,21.2,Direction B,Side collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2021_04768,2021-02-10,07:02,0071,Ljubljana-Kranj,18.0,Direction B,Rear-end collision,Minor,2,24,No,Based on Slovenian Police statistics
ACC_2021_02603,2021-02-10,08:18,0171,Bled-Austria Border,12.2,Both,Side collision,Major,2,64,No,Based on Slovenian Police statistics
ACC_2021_04967,2021-02-10,09:01,0111,Ljubljana-Novo Mesto,17.2,Direction B,Rear-end collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2021_03779,2021-02-10,09:44,0041,Celje-Maribor,40.4,Direction A,Single vehicle accident,Minor,1,44,No,Based on Slovenian Police statistics
ACC_2021_02598,2021-02-10,09:51,0021,Ljubljana Ring,16.9,Both,Side collision,Major,2,66,Yes,Based on Slovenian Police statistics
ACC_2021_04135,2021-02-10,12:55,0041,Celje-Maribor,42.5,Direction B,Rear-end collision,Minor,2,33,No,Based on Slovenian Police statistics
ACC_2021_03251,2021-02-10,14:44,0021,Ljubljana Ring,36.4,Direction B,Single vehicle accident,Minor,1,39,No,Based on Slovenian Police statistics
ACC_2021_04914,2021-02-10,16:03,0031,Koper-Ljubljana,5.3,Both,Rear-end collision,Minor,2,60,No,Based on Slovenian Police statistics
ACC_2021_03297,2021-02-10,18:16,0041,Celje-Maribor,18.6,Direction B,Side collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2021_03117,2021-02-10,19:00,0091,Novo Mesto-Ljubljana,38.0,Direction A,Single vehicle accident,Minor,1,21,No,Based on Slovenian Police statistics
ACC_2021_04259,2021-02-11,09:00,0051,Ljubljana-Celje,42.8,Direction B,Multi-vehicle accident,Minor,3,54,Yes,Based on Slovenian Police statistics
ACC_2021_05240,2021-02-11,13:40,0051,Ljubljana-Celje,36.8,Both,Side collision,Minor,2,24,No,Based on Slovenian Police statistics
ACC_2021_02975,2021-02-11,14:03,0051,Ljubljana-Celje,0.3,Direction A,Single vehicle accident,Minor,1,40,Yes,Based on Slovenian Police statistics
ACC_2021_04771,2021-02-11,18:22,0071,Ljubljana-Kranj,45.0,Direction A,Rear-end collision,Minor,2,27,No,Based on Slovenian Police statistics
ACC_2021_03929,2021-02-11,21:37,0091,Novo Mesto-Ljubljana,15.6,Direction A,Side collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2021_03203,2021-02-11,22:01,0031,Koper-Ljubljana,45.4,Direction B,Single vehicle accident,Minor,1,42,No,Based on Slovenian Police statistics
ACC_2021_05148,2021-02-12,00:52,0161,Koper Port,41.2,Both,Rear-end collision,Minor,2,59,No,Based on Slovenian Police statistics
ACC_2021_04972,2021-02-12,07:52,0161,Koper Port,1.8,Direction A,Side collision,Minor,2,49,No,Based on Slovenian Police statistics
ACC_2021_03402,2021-02-12,08:34,0071,Ljubljana-Kranj,44.5,Both,Side collision,Minor,2,35,Yes,Based on Slovenian Police statistics
ACC_2021_03146,2021-02-12,08:38,0051,Ljubljana-Celje,7.7,Direction A,Side collision,Minor,2,49,No,Based on Slovenian Police statistics
ACC_2021_03706,2021-02-12,15:14,0161,Koper Port,4.1,Direction B,Single vehicle accident,Minor,1,27,Yes,Based on Slovenian Police statistics
ACC_2021_04693,2021-02-12,16:02,0051,Ljubljana-Celje,49.4,Direction A,Rear-end collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2021_04232,2021-02-12,16:39,0021,Ljubljana Ring,50.0,Both,Side collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2021_03772,2021-02-12,16:47,0061,Maribor-Ptuj,27.5,Direction A,Side collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2021_02735,2021-02-12,18:18,0121,Kranj-Bled,13.0,Direction A,Rear-end collision,Minor,2,32,Yes,Based on Slovenian Police statistics
ACC_2021_03902,2021-02-13,00:58,0051,Ljubljana-Celje,16.9,Direction B,Single vehicle accident,Minor,1,38,No,Based on Slovenian Police statistics
ACC_2021_02643,2021-02-13,01:40,0171,Bled-Austria Border,44.9,Direction A,Rear-end collision,Major,2,105,No,Based on Slovenian Police statistics
ACC_2021_03459,2021-02-13,08:39,0091,Novo Mesto-Ljubljana,46.5,Direction A,Side collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2021_03058,2021-02-13,08:54,0071,Ljubljana-Kranj,16.7,Both,Side collision,Minor,2,48,No,Based on Slovenian Police statistics
ACC_2021_03956,2021-02-13,14:39,0011,Bertoki HC,25.3,Direction B,Rear-end collision,Minor,2,60,No,Based on Slovenian Police statistics
ACC_2021_02968,2021-02-13,14:41,0021,Ljubljana Ring,11.3,Direction B,Single vehicle accident,Minor,1,47,No,Based on Slovenian Police statistics
ACC_2021_04193,2021-02-13,15:08,0021,Ljubljana Ring,42.1,Direction A,Single vehicle accident,Minor,1,20,No,Based on Slovenian Police statistics
ACC_2021_02574,2021-02-13,16:15,0021,Ljubljana Ring,5.0,Direction B,Side collision,Major,2,60,No,Based on Slovenian Police statistics
ACC_2021_04700,2021-02-13,17:14,0131,Velenje-Maribor,43.2,Direction A,Single vehicle accident,Minor,1,24,No,Based on Slovenian Police statistics
ACC_2021_04464,2021-02-13,17:40,0071,Ljubljana-Kranj,39.4,Direction A,Rear-end collision,Minor,2,28,Yes,Based on Slovenian Police statistics
ACC_2021_04176,2021-02-13,18:21,0016a,Maliska HC,16.6,Both,Single vehicle accident,Minor,1,56,No,Based on Slovenian Police statistics
ACC_2021_03958,2021-02-13,18:53,0051,Ljubljana-Celje,48.1,Direction B,Rear-end collision,Minor,2,37,Yes,Based on Slovenian Police statistics
ACC_2021_03048,2021-02-13,19:28,0051,Ljubljana-Celje,39.9,Direction A,Multi-vehicle accident,Minor,3,25,Yes,Based on Slovenian Police statistics
ACC_2021_02969,2021-02-13,21:41,0121,Kranj-Bled,32.1,Both,Rear-end collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2021_03579,2021-02-13,22:30,0171,Bled-Austria Border,17.1,Direction B,Rear-end collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2021_03279,2021-02-14,14:32,0051,Ljubljana-Celje,4.6,Both,Rear-end collision,Minor,2,22,No,Based on Slovenian Police statistics
ACC_2021_04218,2021-02-14,15:15,0021,Ljubljana Ring,0.8,Both,Rear-end collision,Minor,2,47,Yes,Based on Slovenian Police statistics
ACC_2021_02796,2021-02-14,17:25,0041,Celje-Maribor,12.9,Direction A,Single vehicle accident,Minor,1,43,No,Based on Slovenian Police statistics
ACC_2021_04415,2021-02-14,18:44,0051,Ljubljana-Celje,23.7,Direction A,Multi-vehicle accident,Minor,3,24,No,Based on Slovenian Police statistics
ACC_2021_02579,2021-02-14,21:11,0051,Ljubljana-Celje,37.2,Both,Multi-vehicle accident,Major,3,69,No,Based on Slovenian Police statistics
ACC_2021_05154,2021-02-15,09:24,0171,Bled-Austria Border,38.3,Both,Multi-vehicle accident,Minor,3,35,No,Based on Slovenian Police statistics
ACC_2021_03242,2021-02-15,10:28,0051,Ljubljana-Celje,24.3,Direction B,Multi-vehicle accident,Minor,3,29,No,Based on Slovenian Police statistics
ACC_2021_03201,2021-02-15,14:12,0021,Ljubljana Ring,29.1,Both,Single vehicle accident,Minor,1,41,No,Based on Slovenian Police statistics
ACC_2021_05253,2021-02-15,14:22,0091,Novo Mesto-Ljubljana,19.1,Both,Rear-end collision,Minor,2,26,No,Based on Slovenian Police statistics
ACC_2021_04158,2021-02-15,15:53,0011,Bertoki HC,14.9,Both,Single vehicle accident,Minor,1,58,Yes,Based on Slovenian Police statistics
ACC_2021_03605,2021-02-15,16:10,0031,Koper-Ljubljana,23.8,Direction B,Side collision,Minor,2,48,No,Based on Slovenian Police statistics
ACC_2021_03083,2021-02-15,17:02,0031,Koper-Ljubljana,27.6,Direction A,Rear-end collision,Minor,2,39,No,Based on Slovenian Police statistics
ACC_2021_03736,2021-02-15,18:14,0021,Ljubljana Ring,33.3,Direction B,Side collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2021_04154,2021-02-16,02:52,0051,Ljubljana-Celje,42.5,Direction A,Single vehicle accident,Minor,1,21,No,Based on Slovenian Police statistics
ACC_2021_03084,2021-02-16,16:10,0021,Ljubljana Ring,0.1,Direction A,Single vehicle accident,Minor,1,39,No,Based on Slovenian Police statistics
ACC_2021_03030,2021-02-16,17:42,0041,Celje-Maribor,0.4,Direction B,Single vehicle accident,Minor,1,41,No,Based on Slovenian Police statistics
ACC_2021_03946,2021-02-17,07:08,0071,Ljubljana-Kranj,12.6,Both,Single vehicle accident,Minor,1,29,No,Based on Slovenian Police statistics
ACC_2021_02703,2021-02-17,14:33,0071,Ljubljana-Kranj,18.4,Direction B,Single vehicle accident,Minor,1,37,No,Based on Slovenian Police statistics
ACC_2021_04850,2021-02-17,15:00,0071,Ljubljana-Kranj,13.5,Direction B,Rear-end collision,Minor,2,42,Yes,Based on Slovenian Police statistics
ACC_2021_03977,2021-02-17,15:15,0051,Ljubljana-Celje,34.5,Direction B,Single vehicle accident,Minor,1,25,No,Based on Slovenian Police statistics
ACC_2021_03571,2021-02-17,17:41,0031,Koper-Ljubljana,47.8,Direction A,Multi-vehicle accident,Minor,3,29,No,Based on Slovenian Police statistics
ACC_2021_04675,2021-02-17,18:21,0051,Ljubljana-Celje,10.3,Direction B,Rear-end collision,Minor,2,34,Yes,Based on Slovenian Police statistics
ACC_2021_03320,2021-02-17,18:53,0171,Bled-Austria Border,15.8,Both,Rear-end collision,Minor,2,26,No,Based on Slovenian Police statistics
ACC_2021_04919,2021-02-17,22:40,0171,Bled-Austria Border,21.7,Direction A,Multi-vehicle accident,Minor,3,59,No,Based on Slovenian Police statistics
ACC_2021_02745,2021-02-18,09:01,0041,Celje-Maribor,12.8,Direction A,Side collision,Minor,2,50,Yes,Based on Slovenian Police statistics
ACC_2021_02587,2021-02-18,18:16,0071,Ljubljana-Kranj,30.1,Direction A,Side collision,Major,2,111,No,Based on Slovenian Police statistics
ACC_2021_02514,2021-02-18,18:32,0021,Ljubljana Ring,22.9,Direction A,Multi-vehicle accident,Fatal,4,186,Yes,Based on Slovenian Police statistics
ACC_2021_04986,2021-02-18,20:10,0071,Ljubljana-Kranj,36.7,Direction A,Side collision,Minor,2,60,No,Based on Slovenian Police statistics
ACC_2021_04465,2021-02-19,05:32,0091,Novo Mesto-Ljubljana,16.0,Direction A,Side collision,Minor,2,46,No,Based on Slovenian Police statistics
ACC_2021_03635,2021-02-19,07:38,0071,Ljubljana-Kranj,36.0,Direction B,Single vehicle accident,Minor,1,55,No,Based on Slovenian Police statistics
ACC_2021_02996,2021-02-19,09:40,0011,Bertoki HC,30.0,Direction A,Rear-end collision,Minor,2,43,No,Based on Slovenian Police statistics
ACC_2021_03529,2021-02-19,19:40,0111,Ljubljana-Novo Mesto,14.8,Direction B,Side collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2021_03116,2021-02-20,06:35,0161,Koper Port,37.7,Both,Side collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2021_05237,2021-02-20,07:43,0091,Novo Mesto-Ljubljana,15.3,Both,Rear-end collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2021_03353,2021-02-20,12:25,0061,Maribor-Ptuj,16.1,Direction B,Multi-vehicle accident,Minor,3,57,No,Based on Slovenian Police statistics
ACC_2021_05190,2021-02-20,18:04,0031,Koper-Ljubljana,5.3,Both,Single vehicle accident,Minor,1,48,No,Based on Slovenian Police statistics
ACC_2021_03302,2021-02-20,18:06,0016a,Maliska HC,14.2,Direction B,Rear-end collision,Minor,2,30,No,Based on Slovenian Police statistics
ACC_2021_03906,2021-02-20,18:35,0021,Ljubljana Ring,36.9,Direction A,Single vehicle accident,Minor,1,23,No,Based on Slovenian Police statistics
ACC_2021_03828,2021-02-21,04:03,0021,Ljubljana Ring,28.6,Direction A,Single vehicle accident,Minor,1,25,No,Based on Slovenian Police statistics
ACC_2021_04979,2021-02-21,07:44,0071,Ljubljana-Kranj,7.1,Direction B,Single vehicle accident,Minor,1,55,No,Based on Slovenian Police statistics
ACC_2021_05158,2021-02-21,08:44,0171,Bled-Austria Border,43.6,Both,Rear-end collision,Minor,2,26,Yes,Based on Slovenian Police statistics
ACC_2021_04160,2021-02-21,08:52,0021,Ljubljana Ring,20.1,Both,Multi-vehicle accident,Minor,3,46,No,Based on Slovenian Police statistics
ACC_2021_04976,2021-02-21,09:01,0051,Ljubljana-Celje,48.8,Direction B,Rear-end collision,Minor,2,48,No,Based on Slovenian Police statistics
